order_id,order_datetime,customer_id,channel,payment_method,status
O501118,2024-12-15 09:00:00,C10292,Mobile App,Credit Card,Completed
O501119,2025-05-14 23:00:00,C10737,Mobile App,Credit Card,Completed
O501120,2024-06-03 23:00:00,C10006,Web,Credit Card,Completed
O501121,2024-04-17 13:00:00,C10638,Mobile App,Debit Card,Completed
O501122,2024-04-16 21:00:00,C10091,Marketplace,Debit Card,Completed
O501123,2024-04-25 03:00:00,C10189,Mobile App,Cash,Completed
O501124,2025-04-02 22:00:00,C10870,web,Credit Card,Completed
O501125,2024-09-20 16:00:00,C10475,web,MercadoPago,Refunded
O501126,2024-09-06 15:00:00,C10510,Mobile App,MercadoPago,Completed
O501127,2025-03-14 19:00:00,C10461,Instagram,MercadoPago,Completed
O501128,2024-05-21 22:00:00,C10052,Mobile App,Credit Card,Completed
O501129,2025-01-06 19:00:00,C10753,Web,Debit Card,Completed
O501130,2025-04-06 00:00:00,C10485,Mobile App,Credit Card,Completed
O501131,2025-04-16 08:00:00,C10643,Instagram,Credit Card,Completed
O501132,2024-07-18 04:00:00,C10489,Web,Credit Card,Completed
O501133,2024-06-23 01:00:00,C10363,WhatsApp,MercadoPago,Cancelled
O501134,2024-09-26 20:00:00,C10111,Instagram,Debit Card,Completed
O501135,2024-04-18 12:00:00,C10408,Web,Debit Card,Completed
O501136,2024-12-06 21:00:00,C10006,Instagram,Cash,Completed
O501137,2024-04-09 06:00:00,C10741,Web,Credit Card,Completed
O501138,2024-01-23 03:00:00,C10667,Marketplace,Debit Card,Refunded
O501139,2024-09-10 07:00:00,C10196,Web,MercadoPago,Completed
O501140,2025-06-05 04:00:00,C10834,Web,Credit Card,Completed
O501141,2024-01-27 10:00:00,C10875,Mobile App,Debit Card,Completed
O501142,2025-02-19 01:00:00,C10734,Marketplace,Credit Card,Completed
O501143,2025-05-14 20:00:00,C10366,Web,MercadoPago,Completed
O501144,2025-03-16 02:00:00,C10249,mobile app,Credit Card,Completed
O501145,2024-01-01 02:00:00,C10594,Web,Credit Card,Cancelled
O501146,2024-12-15 21:00:00,C10239,Web,Debit Card,Completed
O501147,2024-09-04 23:00:00,C10379,Web,Credit Card,Completed
O501148,2025-05-28 15:00:00,C10871,Mobile App,Credit Card ,Completed
O501149,2025-03-26 13:00:00,C10834,Web,Credit Card,Pending
O501150,2025-06-22 19:00:00,C10470,Web,Credit Card,Completed
O501151,2024-08-22 10:00:00,C10774,Web,Debit Card,Completed
O501152,2024-11-18 11:00:00,C10700,Web,Debit Card,Completed
O501153,2024-09-07 03:00:00,C10454,Mobile App,Debit Card,Refunded
O501154,2024-04-30 10:00:00,C10365,WhatsApp,Transfer,Completed
O501155,2025-04-19 09:00:00,C10289,Web,Credit Card,Completed
O501156,2025-03-28 10:00:00,C10873,Instagram,Credit Card,Completed
O501157,2024-09-16 23:00:00,C10402,Marketplace,MercadoPago,Refunded
O501158,2024-11-30 10:00:00,C10057,Mobile App,MercadoPago,Completed
O501159,2024-05-17 18:00:00,C10520,Mobile App,Credit Card,Cancelled
O501160,2024-02-07 09:00:00,C10303,Marketplace,Credit Card,Completed
O501161,2025-01-21 13:00:00,C10114,Web,Debit Card,Completed
O501162,2025-01-29 15:00:00,C10209,Mobile App,Debit Card,Completed
O501163,2024-01-28 22:00:00,C10040,Mobile App,Transfer,Completed
O501164,2024-10-30 19:00:00,C10815,Mobile App,Credit Card,Completed
O501165,2024-03-03 17:00:00,C10172,Marketplace,Transfer,Completed
O501166,2024-09-26 04:00:00,C10233,Web,Credit Card,Completed
O501167,2025-05-05 07:00:00,C10792,Mobile App,Debit Card,Completed
O501168,2025-06-25 22:00:00,C10883,Mobile App,MercadoPago,Completed
O501169,2024-08-03 07:00:00,C10589,Web,Debit Card,Completed
O501170,2025-02-26 19:00:00,C10619,Web,Credit Card,Refunded
O501171,2024-08-06 23:00:00,C10792,Mobile App,Cash,Completed
O501172,2024-01-11 09:00:00,C10402,Instagram,MercadoPago,Completed
O501173,2024-09-26 01:00:00,C10038,Mobile App,MercadoPago,Completed
O501174,2024-03-19 20:00:00,C10118,Marketplace,Credit Card,Completed
O501175,2024-05-23 07:00:00,C10334,Web,Credit Card,Completed
O501176,2025-02-22 13:00:00,C10335,Web,MercadoPago,Pending
O501177,2024-04-28 22:00:00,C10538,Web,Debit Card,Completed
O501178,2025-02-07 23:00:00,C10615,web,MercadoPago,Completed
O501179,2025-04-27 09:00:00,C10073,web,Credit Card,Completed
O501180,2025-05-05 03:00:00,C10190,Web,Credit Card,Completed
O501181,2024-06-07 00:00:00,C10323,Marketplace,Cash,Completed
O501182,2025-04-29 02:00:00,C10146,Marketplace,Debit Card,Completed
O501183,2024-08-10 02:00:00,C10766,Web,Credit Card,Completed
O501184,2024-11-23 23:00:00,C10283,Web,Credit Card,Completed
O501185,2024-12-09 03:00:00,C10212,Web,Debit Card,Completed
O501186,2024-05-30 12:00:00,C10634,Mobile App,Credit Card,Completed
O501187,2024-04-19 02:00:00,C10717,Web,Debit Card,Completed
O501188,2024-07-13 22:00:00,C10751,Web,Credit Card,Completed
O501189,2024-05-11 19:00:00,C10393,Instagram,MercadoPago,Completed
O501190,2025-01-30 00:00:00,C10338,Marketplace,Credit Card,Completed
O501191,2024-05-02 14:00:00,C10797,Web,Cash,Completed
O501192,2024-12-16 11:00:00,C10021,Web,Credit Card,Cancelled
O501193,2024-03-21 05:00:00,C10770,web,Debit Card,Completed
O501194,2024-05-03 20:00:00,C10868,Marketplace,Credit Card,Completed
O501195,2025-05-02 17:00:00,C10104,Mobile App,Transfer,Completed
O501196,2025-03-19 08:00:00,C10465,Web,Cash,Completed
O501197,2025-04-30 23:00:00,C10458,Marketplace,MercadoPago,Completed
O501198,2025-04-01 22:00:00,C10431,Web,Debit Card,Completed
O501199,2024-02-11 06:00:00,C10769,Web,Debit Card,Completed
O501200,2025-04-09 02:00:00,C10715,Web,MercadoPago,Completed
O501201,2024-03-16 12:00:00,C10821,Mobile App,MercadoPago,Pending
O501202,2025-07-01 17:00:00,C10773,Web,Cash,Completed
O501203,2025-01-09 19:00:00,C10618,Web,Credit Card,Completed
O501204,2024-01-21 09:00:00,C10762,Web,Cash,Completed
O501205,2025-05-04 12:00:00,C10220,Web,Credit Card,Completed
O501206,2024-09-01 20:00:00,C10378,marketplace,Credit Card,Completed
O501207,2025-02-07 13:00:00,C10221,Web,Credit Card,Completed
O501208,2024-05-31 21:00:00,C10257,Web,Credit Card,Completed
O501209,2024-10-22 01:00:00,C10712,Mobile App,MercadoPago,Pending
O501210,2024-04-30 11:00:00,C10366,Marketplace,MercadoPago,Completed
O501211,2025-02-16 09:00:00,C10769,Marketplace,MercadoPago,Refunded
O501212,2024-05-26 12:00:00,C10348,Mobile App,Debit Card,Completed
O501213,2024-05-19 04:00:00,C10224,Web,Debit Card,Completed
O501214,2024-09-24 02:00:00,C10713,Marketplace,Transfer,Completed
O501215,2024-01-03 05:00:00,C10737,Mobile App,Credit Card,Completed
O501216,2024-04-17 07:00:00,C10235,Web,MercadoPago,Completed
O501217,2025-05-05 23:00:00,C10182,Instagram,Transfer,Completed
O501218,2024-01-26 15:00:00,C10711,web,Transfer,Completed
O501219,2025-07-11 02:00:00,C10868,WhatsApp,Debit Card,Completed
O501220,2024-09-04 16:00:00,C10757,Instagram,MercadoPago,Completed
O501221,2024-11-04 12:00:00,C10443,Mobile App,Credit Card,Completed
O501222,2024-02-09 18:00:00,C10864,Instagram,Credit Card,Completed
O501223,2025-03-18 17:00:00,C10622,Marketplace,MercadoPago,Completed
O501224,2024-03-08 21:00:00,C10005,Web,Debit Card,Completed
O501225,2025-04-02 05:00:00,C10235,Web,MercadoPago ,Completed
O501226,2024-10-12 19:00:00,C10126,Web,Credit Card,Completed
O501227,2025-01-03 09:00:00,C10103,web,Credit Card,Completed
O501228,2025-03-15 03:00:00,C10748,Marketplace,MercadoPago,Completed
O501229,2025-06-12 10:00:00,C10479,Web,Debit Card,Completed
O501230,2024-05-16 14:00:00,C10154,Web,Debit Card,Completed
O501231,2024-08-15 07:00:00,C10256,Mobile App,Credit Card,Completed
O501232,2025-03-27 08:00:00,C10234,Instagram,Credit Card,Completed
O501233,2024-06-07 09:00:00,C10499,Web,Transfer,Completed
O501234,2024-04-16 17:00:00,C10288,Web,Credit Card,Completed
O501235,2025-04-21 17:00:00,C10509,Web,MercadoPago,Completed
O501236,2024-09-29 11:00:00,C10551,Mobile App,MercadoPago,Completed
O501237,2024-01-16 10:00:00,C10799,Web,Credit Card,Cancelled
O501238,2024-02-05 17:00:00,C10708,Mobile App,Transfer,Completed
O501239,2024-07-22 14:00:00,C10784,Web,Debit Card,Completed
O501240,2025-06-23 09:00:00,C10893,Web,Credit Card,Completed
O501241,2024-11-07 21:00:00,C10775,Instagram,Credit Card,Completed
O501242,2025-07-24 00:00:00,C10568,Web,Credit Card,Completed
O501243,2024-01-16 23:00:00,C10297,Web,Transfer,Completed
O501244,2025-05-17 21:00:00,C10609,Web,Debit Card,Completed
O501245,2025-03-23 16:00:00,C10136,Mobile App,Debit Card,Completed
O501246,2024-06-29 14:00:00,C10375,Mobile App,MercadoPago,Refunded
O501247,2024-06-27 18:00:00,C10086,Web,MercadoPago,Completed
O501248,2024-04-23 13:00:00,C10418,Web,Debit Card,Completed
O501249,2025-05-24 10:00:00,C10753,Web,MercadoPago,Completed
O501250,2025-04-23 13:00:00,C10198,Mobile App,Credit Card,Pending
O501251,2024-09-15 12:00:00,C10462,Marketplace,MercadoPago,Completed
O501252,2025-07-14 00:00:00,C10436,mobile app,Debit Card,Completed
O501253,2024-09-11 15:00:00,C10309,Mobile App,MercadoPago,Completed
O501254,2024-06-26 03:00:00,C10595,Web,Debit Card,Completed
O501255,2025-05-22 12:00:00,C10753,Web,Credit Card,Completed
O501256,2024-02-08 10:00:00,C10280,Web,Debit Card,Completed
O501257,2024-05-01 11:00:00,C10322,Web,Credit Card,Completed
O501258,2025-04-09 06:00:00,C10763,Web,Transfer,Completed
O501259,2024-11-27 13:00:00,C10701,Mobile App,Debit Card,Completed
O501260,2024-05-06 22:00:00,C10151,Mobile App,MercadoPago,Completed
O501261,2025-01-16 22:00:00,C10301,Instagram,Transfer,Completed
O501262,2024-02-21 06:00:00,C10277,Web,Transfer,Refunded
O501263,2025-03-18 19:00:00,C10650,Mobile App,Credit Card,Refunded
O501264,2024-11-14 15:00:00,C10687,Marketplace,Cash,Completed
O501265,2025-02-20 22:00:00,C10007,Mobile App,MercadoPago,Pending
O501266,2025-04-08 14:00:00,C10806,Web,MercadoPago ,Completed
O501267,2024-07-24 13:00:00,C10234,Web,Credit Card,Completed
O501268,2025-02-02 03:00:00,C10674,Web,Debit Card,Completed
O501269,2024-06-13 04:00:00,C10560,Web,Credit Card,Completed
O501270,2024-09-27 03:00:00,C10301,Marketplace,Debit Card,Completed
O501271,2024-01-09 11:00:00,C10037,Web,Credit Card,Completed
O501272,2024-01-07 16:00:00,C10135,web,Debit Card,Completed
O501273,2025-06-12 07:00:00,C10821,Marketplace,Debit Card,Completed
O501274,2025-01-08 08:00:00,C10420,Marketplace,Credit Card,Completed
O501275,2024-06-05 04:00:00,C10218,Mobile App,Debit Card,Refunded
O501276,2024-10-06 22:00:00,C10347,Mobile App,MercadoPago,Completed
O501277,2024-04-17 13:00:00,C10807,Web,Credit Card,Completed
O501278,2024-02-15 13:00:00,C10545,Web,MercadoPago,Completed
O501279,2024-07-06 12:00:00,C10863,Web,Credit Card,Completed
O501280,2025-01-01 15:00:00,C10078,Mobile App,Credit Card,Completed
O501281,2024-08-25 22:00:00,C10747,Instagram,Credit Card,Completed
O501282,2025-02-09 12:00:00,C10894,Web,MercadoPago,Completed
O501283,2024-04-29 19:00:00,C10272,Mobile App,Credit Card,Completed
O501284,2024-05-12 23:00:00,C10160,Web,MercadoPago,Pending
O501285,2024-03-17 13:00:00,C10686,Mobile App,Debit Card,Completed
O501286,2024-01-29 17:00:00,C10877,Web,Credit Card,Completed
O501287,2024-06-05 15:00:00,C10307,Web,Transfer,Completed
O501288,2025-04-09 05:00:00,C10373,Marketplace,Credit Card,Cancelled
O501289,2025-07-17 16:00:00,C10732,Mobile App,MercadoPago,Completed
O501290,2024-03-28 15:00:00,C10008,Mobile App,Credit Card,Completed
O501291,2024-01-16 05:00:00,C10800,Web,Credit Card,Completed
O501292,2025-05-05 07:00:00,C10443,Web,MercadoPago,Completed
O501293,2024-12-03 04:00:00,C10112,Web,Cash,Completed
O501294,2025-06-14 22:00:00,C10204,Marketplace,Credit Card,Completed
O501295,2025-05-31 07:00:00,C10404,WhatsApp,MercadoPago,Completed
O501296,2024-06-22 20:00:00,C10697,Web,Credit Card,Completed
O501297,2025-06-05 13:00:00,C10852,Web,MercadoPago,Completed
O501298,2024-09-08 09:00:00,C10196,Marketplace,Transfer,Completed
O501299,2024-04-09 02:00:00,C10777,Web,Credit Card,Completed
O501300,2024-02-20 05:00:00,C10773,Mobile App,Credit Card,Completed
O501301,2024-07-26 20:00:00,C10759,Web,Credit Card,Completed
O501302,2025-05-16 07:00:00,C10114,Marketplace,Credit Card,Completed
O501303,2024-08-24 05:00:00,C10120,Mobile App,Credit Card,Completed
O501304,2024-04-23 23:00:00,C10652,Marketplace,Debit Card,Completed
O501305,2025-04-25 19:00:00,C10064,Marketplace,Cash,Completed
O501306,2025-02-15 03:00:00,C10275,Web,Credit Card,Completed
O501307,2024-12-19 18:00:00,C10824,Marketplace,Debit Card,Completed
O501308,2024-02-09 20:00:00,C10238,Marketplace,Debit Card,Completed
O501309,2025-01-22 18:00:00,C10301,Web,MercadoPago,Pending
O501310,2024-10-02 23:00:00,C10391,Web,Debit Card,Completed
O501311,2025-03-21 17:00:00,C10521,Web,Debit Card,Completed
O501312,2024-03-02 10:00:00,C10368,Mobile App,Debit Card,Completed
O501313,2024-07-04 20:00:00,C10232,Web,Credit Card,Completed
O501314,2024-10-18 18:00:00,C10194,Mobile App,Credit Card,Completed
O501315,2025-06-10 14:00:00,C10011,Web,Credit Card,Completed
O501316,2025-05-11 14:00:00,C10688,Instagram,Credit Card,Completed
O501317,2025-04-30 23:00:00,C10176,Web,Debit Card,Completed
O501318,2024-09-23 12:00:00,C10216,Web,Credit Card,Completed
O501319,2024-04-27 20:00:00,C10010,Mobile App,Debit Card,Completed
O501320,2024-04-28 18:00:00,C10445,Mobile App,Credit Card,Completed
O501321,2025-07-08 03:00:00,C10629,Web,MercadoPago,Completed
O501322,2025-03-21 18:00:00,C10163,Web,MercadoPago,Completed
O501323,2025-05-13 10:00:00,C10550,Web,Credit Card,Cancelled
O501324,2024-05-03 12:00:00,C10052,Marketplace,Credit Card,Completed
O501325,2024-07-10 10:00:00,C10217,Marketplace,Debit Card,Completed
O501326,2025-01-15 21:00:00,C10717,Mobile App,Credit Card,Completed
O501327,2025-06-17 03:00:00,C10823,Marketplace,Credit Card,Completed
O501328,2025-07-21 07:00:00,C10359,Marketplace,Credit Card,Completed
O501329,2024-10-03 20:00:00,C10384,Web,MercadoPago,Completed
O501330,2024-04-28 18:00:00,C10055,WhatsApp,MercadoPago,Completed
O501331,2024-01-07 21:00:00,C10117,Marketplace,Debit Card,Completed
O501332,2025-05-01 14:00:00,C10899,Web,Debit Card,Completed
O501333,2025-03-21 21:00:00,C10252,Web,MercadoPago,Completed
O501334,2024-02-08 07:00:00,C10797,Web,MercadoPago,Completed
O501335,2024-12-12 01:00:00,C10779,Web,Cash,Completed
O501336,2024-05-26 00:00:00,C10802,Marketplace,Credit Card,Completed
O501337,2024-02-11 07:00:00,C10844,Mobile App,Credit Card,Completed
O501338,2024-09-08 23:00:00,C10179,Marketplace,Transfer,Completed
O501339,2024-06-08 23:00:00,C10414,Marketplace,Debit Card,Completed
O501340,2024-02-22 10:00:00,C10869,Mobile App,Credit Card,Completed
O501341,2024-11-13 01:00:00,C10234,Mobile App,Credit Card,Completed
O501342,2025-04-29 02:00:00,C10854,Web,MercadoPago,Completed
O501343,2024-12-28 18:00:00,C10707,web,MercadoPago,Completed
O501344,2025-07-17 07:00:00,C10819,Mobile App,Credit Card,Completed
O501345,2024-07-19 04:00:00,C10079,Web,MercadoPago,Completed
O501346,2025-04-19 12:00:00,C10646,Web,Debit Card,Completed
O501347,2025-06-10 02:00:00,C10021,Instagram,MercadoPago,Completed
O501348,2025-03-25 00:00:00,C10476,Mobile App,Credit Card,Completed
O501349,2024-01-03 19:00:00,C10842,Web,Credit Card,Refunded
O501350,2025-02-11 20:00:00,C10439,Mobile App,Credit Card,Completed
O501351,2024-08-23 20:00:00,C10736,Marketplace,Debit Card,Refunded
O501352,2024-07-05 14:00:00,C10569,Web,Debit Card,Completed
O501353,2024-12-08 02:00:00,C10092,Web,Credit Card,Pending
O501354,2025-03-31 02:00:00,C10191,Instagram,Cash,Completed
O501355,2024-05-26 17:00:00,C10102,Web,Credit Card,Pending
O501356,2024-01-24 20:00:00,C10395,Web,Credit Card,Completed
O501357,2024-10-22 02:00:00,C10006,Mobile App,Debit Card,Completed
O501358,2024-11-22 08:00:00,C10639,Marketplace,Debit Card,Completed
O501359,2024-08-12 19:00:00,C10566,Web,Credit Card,Pending
O501360,2024-04-04 02:00:00,C10230,Web,MercadoPago,Completed
O501361,2025-04-07 06:00:00,C10873,Web,Debit Card,Completed
O501362,2024-09-08 15:00:00,C10573,WhatsApp,Debit Card,Completed
O501363,2024-01-28 02:00:00,C10239,Web,Transfer,Completed
O501364,2024-08-27 05:00:00,C10089,Mobile App,Credit Card,Completed
O501365,2025-07-07 09:00:00,C10231,Instagram,Debit Card,Completed
O501366,2024-10-11 22:00:00,C10456,Web,MercadoPago,Pending
O501367,2024-04-17 19:00:00,C10232,WhatsApp,Credit Card,Refunded
O501368,2024-11-24 04:00:00,C10353,Instagram,Credit Card,Completed
O501369,2024-05-15 22:00:00,C10332,Instagram,MercadoPago,Completed
O501370,2024-02-25 18:00:00,C10438,Web,Credit Card,Completed
O501371,2024-07-27 04:00:00,C10374,Mobile App,Debit Card,Completed
O501372,2025-05-07 18:00:00,C10291,Marketplace,Cash,Completed
O501373,2024-08-28 20:00:00,C10344,WhatsApp,Credit Card,Completed
O501374,2024-04-27 19:00:00,C10663,Web,Credit Card,Completed
O501375,2024-08-06 00:00:00,C10427,Marketplace,MercadoPago,Refunded
O501376,2024-04-02 09:00:00,C10656,Web,MercadoPago,Cancelled
O501377,2024-05-27 11:00:00,C10129,Web,Debit Card,Completed
O501378,2024-11-22 21:00:00,C10140,Web,Debit Card,Pending
O501379,2025-01-19 13:00:00,C10414,Marketplace,MercadoPago,Completed
O501380,2024-07-01 15:00:00,C10092,Mobile App,Transfer,Completed
O501381,2025-05-22 02:00:00,C10625,Mobile App,Credit Card,Completed
O501382,2024-05-03 09:00:00,C10283,whatsapp,Credit Card,Completed
O501383,2024-05-14 10:00:00,C10654,Web,Debit Card,Completed
O501384,2024-10-11 21:00:00,C10222,Mobile App,MercadoPago,Completed
O501385,2024-10-19 23:00:00,C10743,Web,MercadoPago,Completed
O501386,2025-01-22 02:00:00,C10462,Web,Cash,Completed
O501387,2025-03-14 04:00:00,C10544,Mobile App,MercadoPago,Completed
O501388,2025-01-15 11:00:00,C10275,Instagram,Debit Card,Completed
O501389,2024-06-03 20:00:00,C10681,Mobile App,Credit Card,Completed
O501390,2024-05-22 06:00:00,C10139,Marketplace,MercadoPago,Completed
O501391,2024-03-01 08:00:00,C10356,web,Transfer,Completed
O501392,2024-01-24 18:00:00,C10712,Web,Debit Card,Completed
O501393,2024-05-01 00:00:00,C10022,Mobile App,Credit Card,Refunded
O501394,2025-07-07 16:00:00,C10735,Web,MercadoPago,Completed
O501395,2025-07-16 05:00:00,C10879,Web,Debit Card,Completed
O501396,2024-04-14 09:00:00,C10269,Mobile App,Credit Card,Completed
O501397,2024-02-08 05:00:00,C10858,Web,Debit Card,Completed
O501398,2025-02-23 10:00:00,C10664,Web,Transfer,Completed
O501399,2025-06-30 16:00:00,C10332,Mobile App,Credit Card,Completed
O501400,2024-10-17 22:00:00,C10084,Mobile App,MercadoPago,Completed
O501401,2024-11-05 11:00:00,C10620,Instagram,Credit Card,Completed
O501402,2024-09-21 00:00:00,C10030,Mobile App,Credit Card,Completed
O501403,2024-03-10 22:00:00,C10740,Web,Credit Card,Refunded
O501404,2024-01-26 15:00:00,C10239,Instagram,Transfer,Completed
O501405,2025-06-12 21:00:00,C10889,Marketplace,Cash,Cancelled
O501406,2025-02-18 05:00:00,C10362,web,MercadoPago,Completed
O501407,2025-05-15 17:00:00,C10821,Web,MercadoPago,Completed
O501408,2024-10-22 06:00:00,C10388,Mobile App,Credit Card,Completed
O501409,2025-05-30 20:00:00,C10652,Mobile App,Credit Card,Completed
O501410,2025-03-20 13:00:00,C10667,Marketplace,Debit Card,Completed
O501411,2024-07-16 21:00:00,C10298,Marketplace,Credit Card,Completed
O501412,2024-05-26 01:00:00,C10856,Mobile App,MercadoPago,Completed
O501413,2025-05-01 03:00:00,C10370,WhatsApp,Transfer,Completed
O501414,2024-07-07 17:00:00,C10098,Mobile App,Cash,Completed
O501415,2024-02-17 07:00:00,C10046,Web,Credit Card,Completed
O501416,2025-05-23 00:00:00,C10838,Marketplace,Debit Card,Pending
O501417,2024-12-22 22:00:00,C10421,Web,Debit Card,Refunded
O501418,2024-10-28 02:00:00,C10479,Marketplace,Credit Card,Completed
O501419,2024-08-03 02:00:00,C10578,WhatsApp,Debit Card,Completed
O501420,2024-01-09 14:00:00,C10061,Mobile App,Credit Card,Completed
O501421,2024-07-22 03:00:00,C10108,Mobile App,Credit Card,Completed
O501422,2024-02-24 23:00:00,C10678,Mobile App,Credit Card,Cancelled
O501423,2024-02-17 13:00:00,C10548,Web,Credit Card,Completed
O501424,2024-07-11 19:00:00,C10118,Web,Debit Card,Completed
O501425,2024-11-03 21:00:00,C10597,Mobile App,Credit Card,Completed
O501426,2024-04-22 02:00:00,C10381,Marketplace,Credit Card,Completed
O501427,2024-11-01 03:00:00,C10391,Mobile App,Credit Card,Cancelled
O501428,2024-05-15 15:00:00,C10051,Web,Credit Card,Completed
O501429,2024-12-11 01:00:00,C10602,Mobile App,Credit Card,Completed
O501430,2024-08-05 05:00:00,C10288,Marketplace,Credit Card,Completed
O501431,2024-06-20 04:00:00,C10336,Mobile App,Debit Card,Completed
O501432,2024-05-05 20:00:00,C10809,Mobile App,Transfer,Completed
